0.000000000000000000e+00,0.000000000000000000e+00,2.107097644999515740e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.892902355000485093e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.936152136141659205e-303,0.000000000000000000e+00,1.366445487840515018e-270,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.512642733252486073e-192,1.719979463377969649e-313,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.829865970013402556e-237,0.000000000000000000e+00,4.570261540415612667e-257,2.193446424192107845e-19,0.000000000000000000e+00,0.000000000000000000e+00,9.919501923624703954e-01,8.049807637529628884e-03,0.000000000000000000e+00
1.650755542442966278e-223,0.000000000000000000e+00,1.300694599001052451e-231,4.714513857517818446e-292,0.000000000000000000e+00,9.994530543941223533e-01,6.057924399072096826e-309,0.000000000000000000e+00,0.000000000000000000e+00,5.469456058777314106e-04
9.465084052270908987e-01,0.000000000000000000e+00,6.384337163650944053e-05,1.137724106098541834e-271,0.000000000000000000e+00,1.404951109958232219e-02,3.340597106235403818e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.972269239336217179e-03
0.000000000000000000e+00,5.596467165318290424e-259,0.000000000000000000e+00,1.401041325597107021e-265,8.536209535582285346e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.457644090855200192e-01,6.146373562514821079e-04,0.000000000000000000e+00
9.678691578649628591e-01,0.000000000000000000e+00,8.387660190665030546e-03,8.058314204214855618e-244,0.000000000000000000e+00,9.827891104810714954e-24,1.570569526803487252e-266,0.000000000000000000e+00,0.000000000000000000e+00,2.374318194437211385e-02
1.966911499122978718e-02,0.000000000000000000e+00,7.033624616805576272e-04,4.171607992326284404e-05,0.000000000000000000e+00,1.863663489644158677e-01,1.117082205906493832e-121,0.000000000000000000e+00,0.000000000000000000e+00,7.932194575027505801e-01
0.000000000000000000e+00,1.919402435066287414e-190,0.000000000000000000e+00,5.160843671957340985e-236,2.487015980492834899e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.512984019507166211e-01,1.255507009190555564e-48,0.000000000000000000e+00
5.319593400291343258e-48,0.000000000000000000e+00,1.520426547131980100e-196,9.141155700194257552e-249,0.000000000000000000e+00,3.776118945921708015e-213,4.008872512464730026e-253,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.840581287312575309e-01,0.000000000000000000e+00,1.500554490364721348e-03,8.027080160753412742e-204,0.000000000000000000e+00,9.108614879698118204e-64,7.034967521538011959e-140,0.000000000000000000e+00,0.000000000000000000e+00,1.444131677837774512e-02
0.000000000000000000e+00,4.464587075578526609e-284,0.000000000000000000e+00,1.180002087533597718e-283,8.051175654846335836e-03,0.000000000000000000e+00,0.000000000000000000e+00,9.919488243451536347e-01,7.028489501458755639e-243,0.000000000000000000e+00
0.000000000000000000e+00,9.674814838097777203e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.112464313839290567e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.140605187638298434e-02,1.407164145565175388e-143,0.000000000000000000e+00
1.032846737642743526e-02,0.000000000000000000e+00,4.851754698993612780e-03,2.079394110084816388e-246,0.000000000000000000e+00,1.588804555498228022e-01,2.955301094063332676e-264,0.000000000000000000e+00,0.000000000000000000e+00,8.259393223747562018e-01
0.000000000000000000e+00,3.689095656838029241e-249,0.000000000000000000e+00,2.000370339546727667e-210,4.482532983114653757e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.549531639121793258e-01,2.215062566742009940e-04,0.000000000000000000e+00
1.672517901680303874e-03,0.000000000000000000e+00,6.238703527782333853e-04,1.180752675608106624e-05,0.000000000000000000e+00,9.881195421397865886e-01,1.070340264136236945e-04,0.000000000000000000e+00,0.000000000000000000e+00,9.465228052585126367e-03
0.000000000000000000e+00,8.407251210834710407e-262,0.000000000000000000e+00,1.624459839288501773e-188,4.369261730096060670e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.563073826990393655e-01,7.934843997044580505e-139,0.000000000000000000e+00
6.189202498188292687e-04,0.000000000000000000e+00,9.165442341083384070e-01,7.273743132516916698e-318,0.000000000000000000e+00,6.036118024154472905e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.247566540029815804e-02
0.000000000000000000e+00,9.994407609428643813e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.592390571356925565e-04,2.008387850098349323e-75,0.000000000000000000e+00
8.081479875560642137e-03,0.000000000000000000e+00,2.898832090716453613e-04,1.938103216862556693e-184,0.000000000000000000e+00,9.884607604145968507e-01,1.474494352769583386e-145,0.000000000000000000e+00,0.000000000000000000e+00,3.167876500770834547e-03
8.450644784391077025e-01,0.000000000000000000e+00,8.494059788422810009e-02,5.203218104635064658e-283,0.000000000000000000e+00,4.265331083323833754e-03,1.872352830107113946e-314,0.000000000000000000e+00,0.000000000000000000e+00,6.572959259334029691e-02
0.000000000000000000e+00,1.267855788318182129e-240,0.000000000000000000e+00,3.491844878021992690e-221,5.965655964269960670e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.736563035273802180e-01,6.668713682992018221e-02,0.000000000000000000e+00
9.561949545038087583e-01,0.000000000000000000e+00,3.180864797591945333e-04,8.310284478392912852e-06,0.000000000000000000e+00,1.787052205522263529e-02,2.054909540280122709e-149,0.000000000000000000e+00,0.000000000000000000e+00,2.560812667673100992e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.690468359812612897e-01,0.000000000000000000e+00,2.489861388076218887e-02,3.337357650385121723e-224,0.000000000000000000e+00,2.139104490971790448e-05,3.221228031229614676e-185,0.000000000000000000e+00,0.000000000000000000e+00,6.033159093066821355e-03
0.000000000000000000e+00,4.922809305272878152e-05,0.000000000000000000e+00,1.496851940538891830e-04,6.646284299462803212e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.053850367553532258e-01,8.877697656580773033e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.610137674161988498e-319,0.000000000000000000e+00,2.338632166866549544e-253,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.232930337786186385e-233,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.223920375165250014e-04,0.000000000000000000e+00,4.088554237973277987e-05,1.114118554774614495e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.526182449331122126e-02,9.232337123790463895e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,3.142105017094144908e-167,1.955757590990137322e-246,0.000000000000000000e+00,1.000000000000000000e+00,3.954173036353734168e-271,0.000000000000000000e+00,0.000000000000000000e+00,7.146536626708071237e-77
8.700165759640944921e-03,0.000000000000000000e+00,9.570112700765208702e-01,3.002503481943148502e-31,0.000000000000000000e+00,2.682963752704684360e-02,7.189696271312752596e-308,0.000000000000000000e+00,8.202013351983570696e-257,7.458926636791395927e-03
1.378062172416068666e-04,0.000000000000000000e+00,8.520943120900127819e-143,1.324990788709634235e-04,0.000000000000000000e+00,9.955971640259977384e-01,7.417980026079541104e-04,0.000000000000000000e+00,0.000000000000000000e+00,3.390732675281587626e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.960672457350258169e-182
6.887700075197278338e-01,0.000000000000000000e+00,1.383839960024578601e-251,1.875229406364638406e-10,0.000000000000000000e+00,3.112299922927492801e-01,4.403763693500336703e-208,0.000000000000000000e+00,0.000000000000000000e+00,1.760997077228434432e-177
5.297914402465861354e-145,0.000000000000000000e+00,6.564294106968517908e-179,4.959427822052842849e-268,0.000000000000000000e+00,9.918429058490921824e-01,5.980240023978028951e-273,0.000000000000000000e+00,0.000000000000000000e+00,8.157094150907900909e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.051118152050651126e-139,1.040922794751969284e-180,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.017745271502029797e-186,0.000000000000000000e+00
4.513204579956774589e-76,0.000000000000000000e+00,9.254237151697476622e-232,3.505296040952107287e-283,0.000000000000000000e+00,1.752784643737934649e-259,1.402800588237051313e-319,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.175288943610579701e-01,0.000000000000000000e+00,6.273512769416011836e-187,4.090801249422599911e-255,0.000000000000000000e+00,8.813558521410111979e-01,2.045263755823177909e-261,0.000000000000000000e+00,0.000000000000000000e+00,1.115253497930895161e-03
0.000000000000000000e+00,1.250024160631913042e-255,0.000000000000000000e+00,5.321701540054642080e-283,3.920853332088469062e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.607914666791153024e-01,1.235433333976565434e-139,0.000000000000000000e+00
4.534546455763309447e-03,0.000000000000000000e+00,1.289363367687373321e-175,2.652458616423114987e-225,0.000000000000000000e+00,3.438679523039820940e-01,1.171057090014730067e-220,0.000000000000000000e+00,0.000000000000000000e+00,6.515975012402546174e-01
0.000000000000000000e+00,7.255015557963763681e-251,0.000000000000000000e+00,8.036664350544700596e-280,1.816770302856688946e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.157337874866446015e-01,2.589182227686608051e-03,0.000000000000000000e+00
0.000000000000000000e+00,6.228197049204937637e-05,0.000000000000000000e+00,1.542301729908796494e-05,9.851262560381928157e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.455642270450118077e-02,2.396162695148424141e-04,0.000000000000000000e+00
6.473135812508645548e-267,0.000000000000000000e+00,1.926996140606092749e-195,0.000000000000000000e+00,0.000000000000000000e+00,2.531688772858902700e-288,9.999999999943638418e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.636139447045206989e-12
0.000000000000000000e+00,6.475037605224422327e-237,0.000000000000000000e+00,7.232873179946375732e-282,2.115442468182857782e-73,0.000000000000000000e+00,0.000000000000000000e+00,9.921020005931625585e-01,7.897999406837455383e-03,0.000000000000000000e+00
1.912964018578436386e-03,1.144884231314420327e-273,1.962436646347378238e-144,9.532147058602755685e-01,1.405374589507622438e-02,1.683320214512662710e-03,3.380586689399480305e-03,1.702360450011019058e-02,2.494845649997512287e-03,6.236227172049897335e-03
0.000000000000000000e+00,1.749403846992286326e-266,0.000000000000000000e+00,1.374184359171729629e-305,3.228324754372629418e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.672744714461859461e-01,4.422810100876538460e-04,0.000000000000000000e+00
0.000000000000000000e+00,3.224200608612426212e-244,0.000000000000000000e+00,2.584131385678371420e-186,9.460290536373158199e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.288566853877761653e-02,1.085277823906574202e-03,0.000000000000000000e+00
6.066145339701755604e-05,0.000000000000000000e+00,4.680022123396596977e-239,0.000000000000000000e+00,0.000000000000000000e+00,8.830824740823734181e-130,9.964701323423575952e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.469206204245438990e-03
1.363986043040709382e-02,0.000000000000000000e+00,1.321034406873620189e-185,5.954197903986201698e-04,0.000000000000000000e+00,8.423514321856033771e-01,1.434132875935909268e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.400508153526195375e-48
8.671201517726332851e-04,0.000000000000000000e+00,1.817184908141729793e-04,7.580734295456035622e-241,0.000000000000000000e+00,7.377714924598324231e-01,2.611796688975808189e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.548530541718888930e-34
3.828371117551792463e-02,0.000000000000000000e+00,4.955897460137006312e-04,6.282259947704892711e-49,0.000000000000000000e+00,3.415264088117131447e-02,7.234933798275444911e-05,0.000000000000000000e+00,0.000000000000000000e+00,9.269957088593142602e-01
0.000000000000000000e+00,2.138940656456820164e-237,0.000000000000000000e+00,1.546950306540960158e-247,1.506747360378291566e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.849325263962170895e-01,1.301079350180841531e-123,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,8.242312913839465121e-114,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,4.506513142886900664e-06,0.000000000000000000e+00,1.557366411250530844e-281,1.323103148359647653e-03,0.000000000000000000e+00,0.000000000000000000e+00,9.982710621859921529e-01,4.013281525053785550e-04,0.000000000000000000e+00
7.518864835425227768e-59,0.000000000000000000e+00,1.199002416006054829e-224,4.869468790174289883e-311,0.000000000000000000e+00,6.462962641683553937e-287,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
7.931441252937928478e-204,0.000000000000000000e+00,2.466746981567669232e-210,1.473578754593714068e-260,0.000000000000000000e+00,1.000000000000000000e+00,8.246871138221854342e-251,0.000000000000000000e+00,0.000000000000000000e+00,1.170961709933234457e-89
5.537925893598414333e-244,0.000000000000000000e+00,2.269367604742665016e-93,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.133968195408995365e-224
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.015122415154227118e-260
0.000000000000000000e+00,2.869061645947876920e-246,0.000000000000000000e+00,1.893151390269507618e-261,1.144662756213316590e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.854506362966219069e-01,8.308808204646664082e-05,0.000000000000000000e+00
5.571223096117856877e-03,0.000000000000000000e+00,1.742453717766072200e-03,6.642000809092397854e-252,0.000000000000000000e+00,9.902013093564007162e-01,6.951150029038863620e-284,0.000000000000000000e+00,0.000000000000000000e+00,2.485013829715331489e-03
0.000000000000000000e+00,4.952126499941875671e-199,0.000000000000000000e+00,4.826211981577330942e-233,1.375290771495138974e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.759018978138966904e-01,1.034519447115190942e-02,0.000000000000000000e+00
5.437685447274666350e-03,8.718208907276643303e-253,2.846988559091931870e-125,2.142224765754366655e-153,1.225360700839563527e-01,8.194856074941677671e-01,7.385549664999804071e-274,5.175060232223220591e-02,7.900346523689987790e-04,3.089878806458694153e-21
1.000000000000000000e+00,0.000000000000000000e+00,2.040606374510274120e-269,2.694795577370503808e-305,0.000000000000000000e+00,7.690334834739228158e-309,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.374966462690151346e-45
0.000000000000000000e+00,2.962739427560391533e-191,0.000000000000000000e+00,3.095721231102501590e-188,5.236624077055771322e-04,0.000000000000000000e+00,0.000000000000000000e+00,9.620382262627132919e-01,3.743811132958108773e-02,0.000000000000000000e+00
